race_date,time,track,placing,horse_name,last,last2,last3,last4,last5,last6,last7,last8,last9,last10,leveller,speed,jockey,trainer,stallion,today,total,odds_numerical,racetype,jockey_name,trainer_name,runners,placing_num,HorseAge,Distance,AgeRestrictions,WinPrizeMoney,UKClass,MajorType,
"2026-02-08","1.37.","Chelmsford City","4th","Berkshire Schmokin (IRE)","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","68.8400","0.0000","0.0000","0.0000","0.0000","68.8400","2.75","Handicap","Watson, Jason","Balding, A M","7","4","3","1m ","3yo","4972","6",,
"2026-02-08","1.37.","Chelmsford City","5th","Thanh Nam","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","60.9300","0.0000","0.0000","0.0000","0.0000","60.9300","6.00","Handicap","Horgan, C","Owen, J P","7","5","3","1m ","3yo","4972","6",,
"2026-02-08","1.37.","Chelmsford City","2nd","Bergamo Gold (IRE)","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","59.2800","0.0000","0.0000","0.0000","0.0000","59.2800","11.00","Handicap","Shepherd, Callum","Johnston, Charlie","7","2","3","1m ","3yo","4972","6",,
"2026-02-08","1.37.","Chelmsford City","6th","Let Her Go (IRE)","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","56.0000","0.0000","0.0000","0.0000","0.0000","56.0000","16.00","Handicap","Bowen, S D","Sangster, Ollie","7","6","3","1m ","3yo","4972","6",,
"2026-02-08","1.37.","Chelmsford City","2nd","Aneirins Sword (IRE)","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","52.3300","0.0000","0.0000","0.0000","0.0000","52.3300","1.50","Handicap","Osborne, Saffie","Osborne, J A","7","2","3","1m ","3yo","4972","6",,
"2026-02-08","1.37.","Chelmsford City","1st","Whos On First","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","51.2100","0.0000","0.0000","0.0000","0.0000","51.2100","5.00","Handicap","Ghiani, Marco","Williams, S C","7","1","3","1m ","3yo","4972","6",,
"2026-02-08","1.37.","Chelmsford City","7th","Bosh Soldier","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","48.0700","0.0000","0.0000","0.0000","0.0000","48.0700","50.00","Handicap","Morris, Luke","Carroll, A W","7","7","3","1m ","3yo","4972","6",,
"2026-02-08","1.50.","Navan","4th","Blue Du Neuf (FR)","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","60.4600","0.0000","0.0000","0.0000","0.0000","60.4600","40.00","Maiden Hurdle","Slevin, J J","Crawford, S R B","11","4","6","2m ","4yo+","6372","0",,
"2026-02-08","1.50.","Navan","3rd","Good Deal (IRE)","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","57.4900","0.0000","0.0000","0.0000","0.0000","57.4900","5.50","Maiden Hurdle","Walsh, E","Magee, Patrick","11","3","7","2m ","4yo+","6372","0",,
"2026-02-08","1.50.","Navan","1st","Coyote Spirit (IRE)","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","48.3600","0.0000","0.0000","0.0000","0.0000","48.3600","0.83","Maiden Hurdle","Kennedy, J W","Elliott, Gordon","11","1","8","2m ","4yo+","6372","0",,
"2026-02-08","1.50.","Navan","2nd","Loch Cuan (IRE)","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","41.3200","0.0000","0.0000","0.0000","0.0000","41.3200","80.00","Maiden Hurdle","Sexton, K C","Elliott, Gordon","11","2","5","2m ","4yo+","6372","0",,
"2026-02-08","1.50.","Navan","5th","Cock And Bull (IRE)","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","39.5400","0.0000","0.0000","0.0000","0.0000","39.5400","25.00","Maiden Hurdle","Meyler, D","Mullins, Emmet","11","5","5","2m ","4yo+","6372","0",,
"2026-02-08","1.50.","Navan","8th","Muhaajim","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","39.1000","0.0000","0.0000","0.0000","0.0000","39.1000","40.00","Maiden Hurdle","Byrnes, Philip","Byrnes, C","11","8","4","2m ","4yo+","6372","0",,
"2026-02-08","1.50.","Navan","6th","Lenko (IRE)","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","16.00","Maiden Hurdle","Millar, Carl","Elliott, Gordon","11","6","4","2m ","4yo+","6372","0",,
"2026-02-08","1.50.","Navan","9th","Isitraininginparis (IRE)","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","100.00","Maiden Hurdle","Williamson, Josh","Elliott, Gordon","11","9","5","2m ","4yo+","6372","0",,
"2026-02-08","1.50.","Navan","PU","Whinney Hill","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2.75","Maiden Hurdle","Gilligan, D J","Elliott, Gordon","11","0","6","2m ","4yo+","6372","0",,
"2026-02-08","1.50.","Navan","7th","Ri An Stoirm (IRE)","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","11.00","Maiden Hurdle","Gainford, Jordan","Elliott, Gordon","11","7","5","2m ","4yo+","6372","0",,
"2026-02-08","1.50.","Navan","PU","Carniny (IRE)","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","150.00","Maiden Hurdle","Harvey, Ben","Collins, C M","11","0","5","2m ","4yo+","6372","0",,
"2026-02-08","2.07.","Chelmsford City","3rd","Machali","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","63.4100","0.0000","0.0000","0.0000","0.0000","63.4100","125.00","Maiden","Rawlinson, Ali","Stone, W B","4","3","4","1m ","3yo+","8640","4",,
"2026-02-08","2.07.","Chelmsford City","1st","Shafdar (IRE)","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","51.9000","0.0000","0.0000","0.0000","0.0000","51.9000","0.53","Maiden","Greatrex, Edward","Williams, Ian","4","1","4","1m ","3yo+","8640","4",,
