race_date,time,track,placing,horse_name,last,last2,last3,last4,last5,last6,last7,last8,last9,last10,leveller,speed,jockey,trainer,stallion,today,total,odds_numerical,racetype,jockey_name,trainer_name,runners,placing_num,HorseAge,Distance,AgeRestrictions,WinPrizeMoney,UKClass,MajorType,
"2026-02-07","12.35.","Lingfield","1st","Al Najashi","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","70.4000","0.0000","0.0000","0.0000","0.0000","70.4000","0.50","Handicap","Horgan, C","Sangster, Ollie","5","1","3","6f ","3yo","3768","6",,
"2026-02-07","12.35.","Lingfield","2nd","Thankfully Simmy","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","60.8000","0.0000","0.0000","0.0000","0.0000","60.8000","3.50","Handicap","Fentiman, Warren","Fahey, R A","5","2","3","6f ","3yo","3768","6",,
"2026-02-07","12.35.","Lingfield","4th","Mister Moet (IRE)","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","58.3900","0.0000","0.0000","0.0000","0.0000","58.3900","8.00","Handicap","Mortensen, Mikkel","Dixon, Scott","5","4","3","6f ","3yo","3768","6",,
"2026-02-07","12.35.","Lingfield","5th","Euphonia","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","47.0500","0.0000","0.0000","0.0000","0.0000","47.0500","14.00","Handicap","Lewis, Ashley","Walker, Ed","5","5","3","6f ","3yo","3768","6",,
"2026-02-07","12.35.","Lingfield","3rd","Real Gold","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","45.0800","0.0000","0.0000","0.0000","0.0000","45.0800","20.00","Handicap","Kavanagh, Ryan","Bridger, J / Cook, R","5","3","3","6f ","3yo","3768","6",,
"2026-02-07","12.40.","Warwick","1st","Just Golden (IRE)","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","85.2600","0.0000","0.0000","0.0000","0.0000","85.2600","1.20","Maiden Hurdle","Durrell, Tristan","Skelton, Daniel","7","1","6","2m3f ","4yo+","5281","4",,
"2026-02-07","12.40.","Warwick","3rd","Piping Rock (IRE)","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","77.3400","0.0000","0.0000","0.0000","0.0000","77.3400","3.00","Maiden Hurdle","Sheehan, Gavin","Lavelle, Miss E C","7","3","5","2m3f ","4yo+","5281","4",,
"2026-02-07","12.40.","Warwick","PU","Mr Finch (IRE)","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","70.3900","0.0000","0.0000","0.0000","0.0000","70.3900","6.00","Maiden Hurdle","Jones, Ben R","Pauling, Ben","7","0","6","2m3f ","4yo+","5281","4",,
"2026-02-07","12.40.","Warwick","2nd","Chasing Glance","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","64.0000","0.0000","0.0000","0.0000","0.0000","64.0000","11.00","Maiden Hurdle","Andrews, Jack","Ellis, T","7","2","8","2m3f ","4yo+","5281","4",,
"2026-02-07","12.40.","Warwick","5th","Vanderflier (IRE)","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","10.00","Maiden Hurdle","Brogan, Kevin","ONeill, Jonjo and AJ","7","5","6","2m3f ","4yo+","5281","4",,
"2026-02-07","12.40.","Warwick","4th","Limerick Star (IRE)","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","8.50","Maiden Hurdle","Stenhouse, Jack","Hobbs, P J / White, J","7","4","6","2m3f ","4yo+","5281","4",,
"2026-02-07","12.40.","Warwick","6th","Blazing Gaden","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","400.00","Maiden Hurdle","Lambert, Finn","Jeffreys, D J","7","6","5","2m3f ","4yo+","5281","4",,
"2026-02-07","1.00.","Newbury","1st","Sober Glory (IRE)","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","90.2000","0.0000","0.0000","0.0000","0.0000","90.2000","0.33","Novices Hurdle","Cobden, Harry","Hobbs, P J / White, J","8","1","6","2m.5f ","4yo+","9258","3",,
"2026-02-07","1.00.","Newbury","2nd","Kadastral (FR)","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","73.5200","0.0000","0.0000","0.0000","0.0000","73.5200","2.00","Novices Hurdle","Skelton, Harry","Skelton, Daniel","8","2","6","2m.5f ","4yo+","9258","3",,
"2026-02-07","1.00.","Newbury","4th","Laplander","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","68.3000","0.0000","0.0000","0.0000","0.0000","68.3000","33.00","Novices Hurdle","Dunne, R T","Ward, Tom","8","4","4","2m.5f ","4yo+","9258","3",,
"2026-02-07","1.00.","Newbury","6th","Typhoon Warrior (IRE)","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","65.2300","0.0000","0.0000","0.0000","0.0000","65.2300","22.00","Novices Hurdle","Powell, Brendan","Skelton, Daniel","8","6","5","2m.5f ","4yo+","9258","3",,
"2026-02-07","1.00.","Newbury","5th","Air Apparent (IRE)","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","60.5900","0.0000","0.0000","0.0000","0.0000","60.5900","50.00","Novices Hurdle","Deutsch, Charlie","Mullins, J W","8","5","6","2m.5f ","4yo+","9258","3",,
"2026-02-07","1.00.","Newbury","7th","Gulf Coast Highway (IRE)","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","42.2800","0.0000","0.0000","0.0000","0.0000","42.2800","125.00","Novices Hurdle","Harris, Bradley","Mulholland, N P","8","7","5","2m.5f ","4yo+","9258","3",,
"2026-02-07","1.00.","Newbury","3rd","Last Round (FR)","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","20.00","Novices Hurdle","Woods, K K","Pauling, Ben","8","3","5","2m.5f ","4yo+","9258","3",,
"2026-02-07","1.00.","Newbury","PU","Famous Shoes","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","125.00","Novices Hurdle","Bowen, James C","Mulholland, N P","8","0","5","2m.5f ","4yo+","9258","3",,
"2026-02-07","1.05.","Naas","1st","Highland Crystal (IRE)","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","85.1600","0.0000","0.0000","0.0000","0.0000","85.1600","1.38","Hurdle","Kennedy, J W","Elliott, Gordon","5","1","4","1m7.5f ","4yo","8496","0",,
"2026-02-07","1.05.","Naas","3rd","Munsif (IRE)","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","67.5800","0.0000","0.0000","0.0000","0.0000","67.5800","14.00","Hurdle","Byrnes, Philip","Byrnes, C","5","3","4","1m7.5f ","4yo","8496","0",,
"2026-02-07","1.05.","Naas","5th","Genealogy","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","66.6500","0.0000","0.0000","0.0000","0.0000","66.6500","20.00","Hurdle","Hogan, D G","Hogan, Denis Gerard","5","5","4","1m7.5f ","4yo","8496","0",,
"2026-02-07","1.05.","Naas","4th","Kilmeaden (IRE)","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","63.9200","0.0000","0.0000","0.0000","0.0000","63.9200","1.10","Hurdle","Slevin, J J","Obrien, Donnacha","5","4","4","1m7.5f ","4yo","8496","0",,
"2026-02-07","1.05.","Naas","2nd","Saratoga (IRE)","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","57.4300","0.0000","0.0000","0.0000","0.0000","57.4300","7.00","Hurdle","Walsh, M P","Roche, Padraig","5","2","4","1m7.5f ","4yo","8496","0",,
"2026-02-07","1.10.","Lingfield","5th","Mad Dash","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","64.9200","0.0000","0.0000","0.0000","0.0000","64.9200","6.50","Handicap","Hutchinson, Callum","Balding, A M","7","5","3","5f ","3yo","3768","6",,
"2026-02-07","1.10.","Lingfield","2nd","Rosieisme Darling","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","58.1600","0.0000","0.0000","0.0000","0.0000","58.1600","9.00","Handicap","Morris, Luke","Burton, Hayley","7","2","3","5f ","3yo","3768","6",,
"2026-02-07","1.10.","Lingfield","1st","Filly Foden (IRE)","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","57.3200","0.0000","0.0000","0.0000","0.0000","57.3200","2.25","Handicap","Edmunds, Lewis","Millman, B R","7","1","3","5f ","3yo","3768","6",,
"2026-02-07","1.10.","Lingfield","3rd","Havana Jag","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","52.5500","0.0000","0.0000","0.0000","0.0000","52.5500","4.50","Handicap","Fallon, Cieren","Cunha, Dylan","7","3","3","5f ","3yo","3768","6",,
"2026-02-07","1.10.","Lingfield","6th","Baileys Ontherocks","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","52.0500","0.0000","0.0000","0.0000","0.0000","52.0500","20.00","Handicap","Osborne, Saffie","Tate, James","7","6","3","5f ","3yo","3768","6",,
"2026-02-07","1.10.","Lingfield","4th","Enter Sandman (IRE)","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","49.6800","0.0000","0.0000","0.0000","0.0000","49.6800","1.63","Handicap","Wood, George","Spencer, Richard","7","4","3","5f ","3yo","3768","6",,
"2026-02-07","1.10.","Lingfield","7th","Epsom Ali","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","20.0000","0.0000","0.0000","0.0000","0.0000","20.0000","80.00","Handicap","ONeill, K T","Phelan, P M","7","7","3","5f ","3yo","3768","6",,
"2026-02-07","1.15.","Warwick","4th","Flying Fortune (IRE)","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","108.2800","0.0000","0.0000","0.0000","0.0000","108.2800","14.00","Hurdle","Fenelon, S","Bowen, Mickey","4","4","7","2m5f ","4yo+","17085","1","Lst",
"2026-02-07","1.15.","Warwick","3rd","La Pinsonniere (FR)","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","92.4800","0.0000","0.0000","0.0000","0.0000","92.4800","4.50","Hurdle","OBrien, P V","Henderson, N J","4","3","6","2m5f ","4yo+","17085","1","Lst",
"2026-02-07","1.15.","Warwick","2nd","Jubilee Alpha (IRE)","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","82.0600","0.0000","0.0000","0.0000","0.0000","82.0600","1.38","Hurdle","Williams, Lorcan","Nicholls, P F","4","2","7","2m5f ","4yo+","17085","1","Lst",
