race_date,time,track,placing,horse_name,last,last2,last3,last4,last5,last6,last7,last8,last9,last10,leveller,speed,jockey,trainer,stallion,today,total,odds_numerical,racetype,jockey_name,trainer_name,runners,placing_num,HorseAge,Distance,AgeRestrictions,WinPrizeMoney,UKClass,MajorType,
"2026-02-14","12.35.","Wincanton","2nd","At The Oche (IRE)","85.9850","28.3547","19.4316","14.3250","8.2445","4.7210","4.3201","0.0000","0.0000","0.0000","7.2700","0.0000","0.0000","1.5548","0.0000","2.8571","177.0638","1.38","Handicap Hurdle","Broughton, Tom","Twiston-Davies, N A","7","2","5","2m6f ","4yo+","3697","5",,
"2026-02-14","12.35.","Wincanton","1st","Eton Mes (IRE)","88.8000","32.0696","14.1416","8.9972","3.6135","4.1206","2.3787","0.0000","0.0000","0.0000","5.4815","0.0000","0.0000","1.3331","0.0000","1.2859","162.2219","2.50","Handicap Hurdle","Corcoran, Rian","Pipe, D E","7","1","5","2m6f ","4yo+","3697","5",,
"2026-02-14","12.35.","Wincanton","7th","Star Of Diamonds (IRE)","48.7000","30.0470","10.0718","10.3122","4.2578","4.4507","0.0000","0.0000","0.0000","0.0000","8.1755","0.0000","0.0000","1.0535","0.0000","0.3334","117.4018","5.00","Handicap Hurdle","Johnstone-baker, Cameron","Lavelle, Miss E C","7","7","7","2m6f ","4yo+","3697","5",,
"2026-02-14","12.35.","Wincanton","4th","Thankyouandplease (FR)","44.2280","18.9759","17.3612","13.0170","6.2548","4.6503","2.8023","2.6601","1.3314","1.3451","0.0000","0.0000","0.0000","0.7510","0.0000","1.7999","115.1771","18.00","Handicap Hurdle","Hanlon, Paddy","Hosie, Syd","7","4","6","2m6f ","4yo+","3697","5",,
"2026-02-14","12.35.","Wincanton","3rd","Charlies Jetaway (IRE)","46.7555","26.3351","10.2744","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","22.7126","0.0000","0.0000","0.5843","0.0000","2.6000","109.2619","10.00","Handicap Hurdle","Palmer, Oscar","Hosie, Syd","7","3","5","2m6f ","4yo+","3697","5",,
"2026-02-14","12.35.","Wincanton","6th","Looking For Larry (IRE)","53.6665","16.7825","8.5344","9.6975","4.3085","2.7759","4.1280","2.1200","1.3335","1.0437","0.0000","0.0000","0.0000","0.3250","0.0000","3.4222","108.1377","10.00","Handicap Hurdle","Dodd, Murray","Dennis, T W","7","6","8","2m6f ","4yo+","3697","5",,
"2026-02-14","12.35.","Wincanton","5th","Moonlight Artist","34.1475","21.8412","11.1990","4.9187","3.5139","6.2675","3.6680","1.2374","0.8501","0.9877","0.0000","0.0000","0.0000","1.4599","0.0000","3.8805","93.9716","14.00","Handicap Hurdle","OShea, Ciaran","Tizzard, Joe","7","5","8","2m6f ","4yo+","3697","5",,
"2026-02-14","12.45.","Gowran Park","3rd","Arouet (FR)","102.1632","49.5329","17.0834","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","43.5351","0.0000","0.0000","1.3285","0.0000","4.1665","217.8096","3.50","Maiden Hurdle","King, D","Twomey, P","10","3","4","2m ","4yo","6372","0",,
"2026-02-14","12.45.","Gowran Park","1st","Madness Delle (FR)","70.8678","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","80.1160","0.0000","0.0000","1.8414","0.0000","3.0000","155.8252","0.40","Maiden Hurdle","Townend, P","Mullins, W P","10","1","4","2m ","4yo","6372","0",,
"2026-02-14","12.45.","Gowran Park","5th","Whats New (IRE)","57.0580","28.4198","19.1046","5.6604","6.9234","6.6552","2.5871","2.2341","2.0876","1.9949","0.0000","0.0000","0.0000","0.6877","0.0000","1.4336","134.8464","18.00","Maiden Hurdle","Quirke, Cian","Slattery, Andrew","10","5","4","2m ","4yo","6372","0",,
"2026-02-14","12.45.","Gowran Park","9th","Wolfpack","41.5958","20.9124","10.6564","7.2646","7.2492","5.0363","3.0581","0.0000","0.0000","0.0000","4.9609","0.0000","0.0000","1.5004","0.0000","1.2859","103.5200","100.00","Maiden Hurdle","Sexton, K C","Elliott, Gordon","10","9","4","2m ","4yo","6372","0",,
"2026-02-14","12.45.","Gowran Park","2nd","Manoir De Mirande (FR)","45.8117","19.5461","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","31.3705","0.0000","0.0000","1.5004","0.0000","0.0000","98.2287","4.00","Maiden Hurdle","Kennedy, J W","Elliott, Gordon","10","2","4","2m ","4yo","6372","0",,
"2026-02-14","12.45.","Gowran Park","7th","Ocean Murphy","45.1605","19.2413","8.6348","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","19.0014","0.0000","0.0000","0.4757","0.0000","0.0000","92.5137","125.00","Maiden Hurdle","Roche, T P","Rothwell, P J","10","7","4","2m ","4yo","6372","0",,
"2026-02-14","12.45.","Gowran Park","10th","Nile Star (FR)","33.3272","15.8384","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","24.0861","0.0000","0.0000","0.5398","0.0000","0.0000","73.7914","300.00","Maiden Hurdle","McKenna, Liam","OSullivan, Ross","10","10","4","2m ","4yo","6372","0",,
"2026-02-14","12.45.","Gowran Park","6th","Rebel Queen (IRE)","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.6862","0.0000","0.7000","2.3862","150.00","Maiden Hurdle","Kenneally, Michael","Motherway, C","10","6","4","2m ","4yo","6372","0",,
"2026-02-14","12.45.","Gowran Park","8th","Youknowthecode (IRE)","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.5004","0.0000","0.0000","1.5004","33.00","Maiden Hurdle","Gainford, Jordan","Elliott, Gordon","10","8","4","2m ","4yo","6372","0",,
"2026-02-14","12.45.","Gowran Park","4th","Tea Biscuit (IRE)","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","40.00","Maiden Hurdle","OConnor, M P","Houlihan, Conor","10","4","4","2m ","4yo","6372","0",,
"2026-02-14","12.50.","Lingfield","8th","Bownder (IRE)","66.0700","28.5108","17.6549","11.1960","5.0330","4.4633","3.8177","2.2211","1.8905","1.7956","0.0000","0.0000","0.0000","0.6357","0.0000","5.2959","148.5845","4.00","Handicap","Graham, Mr McKenzie","Portman, J G","9","8","4","1m4f ","4yo+","4172","5",,
"2026-02-14","12.50.","Lingfield","9th","Man Is King (IRE)","74.9430","25.0200","9.4272","10.2819","4.9104","2.7073","2.3135","2.1495","1.6136","2.0137","0.0000","0.0000","0.0000","1.4952","0.0000","2.4894","139.3647","12.00","Handicap","Chance, Miss Louise","Flood, D","9","9","7","1m4f ","4yo+","4172","5",,
