race_date,time,track,placing,horse_name,last,last2,last3,last4,last5,last6,last7,last8,last9,last10,leveller,speed,jockey,trainer,stallion,today,total,odds_numerical,racetype,jockey_name,trainer_name,runners,placing_num,HorseAge,Distance,AgeRestrictions,WinPrizeMoney,UKClass,MajorType,
"2026-02-14","12.35.","Wincanton","5th","Moonlight Artist","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","67.2000","0.0000","0.0000","0.0000","0.0000","67.2000","14.00","Handicap Hurdle","OShea, Ciaran","Tizzard, Joe","7","5","8","2m6f ","4yo+","3697","5",,
"2026-02-14","12.35.","Wincanton","6th","Looking For Larry (IRE)","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","63.4800","0.0000","0.0000","0.0000","0.0000","63.4800","10.00","Handicap Hurdle","Dodd, Murray","Dennis, T W","7","6","8","2m6f ","4yo+","3697","5",,
"2026-02-14","12.35.","Wincanton","4th","Thankyouandplease (FR)","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","52.4200","0.0000","0.0000","0.0000","0.0000","52.4200","18.00","Handicap Hurdle","Hanlon, Paddy","Hosie, Syd","7","4","6","2m6f ","4yo+","3697","5",,
"2026-02-14","12.35.","Wincanton","3rd","Charlies Jetaway (IRE)","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","50.7300","0.0000","0.0000","0.0000","0.0000","50.7300","10.00","Handicap Hurdle","Palmer, Oscar","Hosie, Syd","7","3","5","2m6f ","4yo+","3697","5",,
"2026-02-14","12.35.","Wincanton","1st","Eton Mes (IRE)","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","48.6000","0.0000","0.0000","0.0000","0.0000","48.6000","2.50","Handicap Hurdle","Corcoran, Rian","Pipe, D E","7","1","5","2m6f ","4yo+","3697","5",,
"2026-02-14","12.35.","Wincanton","2nd","At The Oche (IRE)","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.38","Handicap Hurdle","Broughton, Tom","Twiston-Davies, N A","7","2","5","2m6f ","4yo+","3697","5",,
"2026-02-14","12.35.","Wincanton","7th","Star Of Diamonds (IRE)","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5.00","Handicap Hurdle","Johnstone-baker, Cameron","Lavelle, Miss E C","7","7","7","2m6f ","4yo+","3697","5",,
"2026-02-14","12.45.","Gowran Park","1st","Madness Delle (FR)","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","62.8000","0.0000","0.0000","0.0000","0.0000","62.8000","0.40","Maiden Hurdle","Townend, P","Mullins, W P","10","1","4","2m ","4yo","6372","0",,
"2026-02-14","12.45.","Gowran Park","2nd","Manoir De Mirande (FR)","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","61.9900","0.0000","0.0000","0.0000","0.0000","61.9900","4.00","Maiden Hurdle","Kennedy, J W","Elliott, Gordon","10","2","4","2m ","4yo","6372","0",,
"2026-02-14","12.45.","Gowran Park","5th","Whats New (IRE)","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","58.7200","0.0000","0.0000","0.0000","0.0000","58.7200","18.00","Maiden Hurdle","Quirke, Cian","Slattery, Andrew","10","5","4","2m ","4yo","6372","0",,
