race_date,time,track,placing,horse_name,last,last2,last3,last4,last5,last6,last7,last8,last9,last10,leveller,speed,jockey,trainer,stallion,today,total,odds_numerical,racetype,jockey_name,trainer_name,runners,placing_num,HorseAge,Distance,AgeRestrictions,WinPrizeMoney,UKClass,MajorType,
"2026-02-14","12.35.","Wincanton","1st","Eton Mes (IRE)","76.8000","30.2726","14.5483","9.9783","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","48.6000","0.0000","0.0000","0.0000","1.2859","181.4851","2.50","Handicap Hurdle","Corcoran, Rian","Pipe, D E","7","1","5","2m6f ","4yo+","3697","5",,
"2026-02-14","12.35.","Wincanton","4th","Thankyouandplease (FR)","38.5080","18.2815","17.8347","15.0040","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","60.4908","0.0000","0.0000","0.0000","1.7999","151.9189","18.00","Handicap Hurdle","Hanlon, Paddy","Hosie, Syd","7","4","6","2m6f ","4yo+","3697","5",,
"2026-02-14","12.35.","Wincanton","6th","Looking For Larry (IRE)","46.0225","16.0160","8.7787","11.1300","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","62.8644","0.0000","0.0000","0.0000","3.4222","148.2338","10.00","Handicap Hurdle","Dodd, Murray","Dennis, T W","7","6","8","2m6f ","4yo+","3697","5",,
"2026-02-14","12.35.","Wincanton","2nd","At The Oche (IRE)","74.9350","27.1372","20.1355","16.6290","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2.8571","141.6938","1.38","Handicap Hurdle","Broughton, Tom","Twiston-Davies, N A","7","2","5","2m6f ","4yo+","3697","5",,
"2026-02-14","12.35.","Wincanton","3rd","Charlies Jetaway (IRE)","40.5779","25.7297","10.6984","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","8.5132","50.7300","0.0000","0.0000","0.0000","2.6000","138.8493","10.00","Handicap Hurdle","Palmer, Oscar","Hosie, Syd","7","3","5","2m6f ","4yo+","3697","5",,
"2026-02-14","12.35.","Wincanton","7th","Star Of Diamonds (IRE)","42.2000","28.2895","10.4388","11.8551","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","36.1850","0.0000","0.0000","0.0000","0.3334","129.3018","5.00","Handicap Hurdle","Johnstone-baker, Cameron","Lavelle, Miss E C","7","7","7","2m6f ","4yo+","3697","5",,
"2026-02-14","12.35.","Wincanton","5th","Moonlight Artist","28.6179","20.2360","11.5380","5.5868","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","56.7661","0.0000","0.0000","0.0000","3.8805","126.6253","14.00","Handicap Hurdle","OShea, Ciaran","Tizzard, Joe","7","5","8","2m6f ","4yo+","3697","5",,
"2026-02-14","12.45.","Gowran Park","1st","Madness Delle (FR)","60.1758","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","60.1758","62.8000","0.0000","0.0000","0.0000","3.0000","186.1516","0.40","Maiden Hurdle","Townend, P","Mullins, W P","10","1","4","2m ","4yo","6372","0",,
"2026-02-14","12.45.","Gowran Park","3rd","Arouet (FR)","89.7763","46.8393","17.5491","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","16.1301","0.0000","0.0000","0.0000","0.0000","4.1665","174.4614","3.50","Maiden Hurdle","King, D","Twomey, P","10","3","4","2m ","4yo","6372","0",,
"2026-02-14","12.45.","Gowran Park","5th","Whats New (IRE)","47.9341","26.7305","19.7431","6.4304","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","65.0572","0.0000","0.0000","0.0000","1.4336","167.3290","18.00","Maiden Hurdle","Quirke, Cian","Slattery, Andrew","10","5","4","2m ","4yo","6372","0",,
"2026-02-14","12.45.","Gowran Park","2nd","Manoir De Mirande (FR)","39.2531","18.5163","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","19.0714","61.9900","0.0000","0.0000","0.0000","0.0000","138.8308","4.00","Maiden Hurdle","Kennedy, J W","Elliott, Gordon","10","2","4","2m ","4yo","6372","0",,
"2026-02-14","12.45.","Gowran Park","9th","Wolfpack","35.4182","19.7675","11.1746","8.3420","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","32.1700","0.0000","0.0000","0.0000","1.2859","108.1582","100.00","Maiden Hurdle","Sexton, K C","Elliott, Gordon","10","9","4","2m ","4yo","6372","0",,
"2026-02-14","12.45.","Gowran Park","7th","Ocean Murphy","38.3176","18.2429","8.7536","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","6.9322","31.4318","0.0000","0.0000","0.0000","0.0000","103.6782","125.00","Maiden Hurdle","Roche, T P","Rothwell, P J","10","7","4","2m ","4yo","6372","0",,
"2026-02-14","12.45.","Gowran Park","10th","Nile Star (FR)","28.1000","14.9846","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","14.5173","25.8527","0.0000","0.0000","0.0000","0.0000","83.4546","300.00","Maiden Hurdle","McKenna, Liam","OSullivan, Ross","10","10","4","2m ","4yo","6372","0",,
"2026-02-14","12.45.","Gowran Park","6th","Rebel Queen (IRE)","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.7000","0.7000","150.00","Maiden Hurdle","Kenneally, Michael","Motherway, C","10","6","4","2m ","4yo","6372","0",,
"2026-02-14","12.45.","Gowran Park","8th","Youknowthecode (IRE)","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","33.00","Maiden Hurdle","Gainford, Jordan","Elliott, Gordon","10","8","4","2m ","4yo","6372","0",,
"2026-02-14","12.45.","Gowran Park","4th","Tea Biscuit (IRE)","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","40.00","Maiden Hurdle","OConnor, M P","Houlihan, Conor","10","4","4","2m ","4yo","6372","0",,
"2026-02-14","12.50.","Lingfield","8th","Bownder (IRE)","56.4700","26.9747","18.1871","12.5760","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","61.4401","0.0000","0.0000","0.0000","5.2959","180.9438","4.00","Handicap","Graham, Mr McKenzie","Portman, J G","9","8","4","1m4f ","4yo+","4172","5",,
"2026-02-14","12.50.","Lingfield","9th","Man Is King (IRE)","63.0630","23.3000","9.1958","11.7100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","56.4593","0.0000","0.0000","0.0000","2.4894","166.2175","12.00","Handicap","Chance, Miss Louise","Flood, D","9","9","7","1m4f ","4yo+","4172","5",,
"2026-02-14","12.50.","Lingfield","6th","Johnny Boom (IRE)","49.2700","20.1532","18.6300","5.4630","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","65.4343","0.0000","0.0000","0.0000","2.8777","161.8282","25.00","Handicap","Milburn, Miss Amy","Lycett, Shaun","9","6","8","1m4f ","4yo+","4172","5",,
