race_date,time,track,placing,horse_name,last,last2,last3,last4,last5,last6,last7,last8,last9,last10,leveller,speed,jockey,trainer,stallion,today,total,odds_numerical,racetype,jockey_name,trainer_name,runners,placing_num,HorseAge,Distance,AgeRestrictions,WinPrizeMoney,UKClass,MajorType,
"2026-02-13","1.20.","Fakenham","3rd","Character Testing","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5.7886","0.0000","0.0000","0.0000","5.7886","4.00","Handicap Hurdle","Cobden, Harry","Walford, Mark","6","3","5","2m ","4yo+","3697","5",,
"2026-02-13","1.20.","Fakenham","2nd","Risk It All (FR)","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","4.0768","0.0000","0.0000","0.0000","4.0768","4.00","Handicap Hurdle","Quinn, Caoilin","Moore, Gary and Josh","6","2","5","2m ","4yo+","3697","5",,
"2026-02-13","1.20.","Fakenham","1st","Morning Mayhem","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","3.7418","0.0000","0.0000","0.0000","3.7418","0.67","Handicap Hurdle","Woods, K K","Scholfield, Nick","6","1","5","2m ","4yo+","3697","5",,
"2026-02-13","1.20.","Fakenham","6th","Noble Miss","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.9576","0.0000","0.0000","0.0000","1.9576","33.00","Handicap Hurdle","Brogan, Kevin","Humphrey, Mrs S J","6","6","5","2m ","4yo+","3697","5",,
"2026-02-13","1.20.","Fakenham","4th","Alvesta","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.5870","0.0000","0.0000","0.0000","1.5870","16.00","Handicap Hurdle","Quinlan, Jack","Crawley, Matt","6","4","5","2m ","4yo+","3697","5",,
"2026-02-13","1.20.","Fakenham","5th","Lallier (FR)","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.5700","0.0000","0.0000","0.0000","0.5700","22.00","Handicap Hurdle","Poste, Ben J","Cameron, S","6","5","7","2m ","4yo+","3697","5",,
"2026-02-13","1.30.","Kelso","1st","Kakas Cousin (IRE)","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5.5386","0.0000","0.0000","0.0000","5.5386","3.00","Novices Hurdle","ONeill, Jonjo (Jr)","ONeill, Jonjo and AJ","11","1","6","2m ","4yo+","5446","4",,
"2026-02-13","1.30.","Kelso","2nd","Kocktail Bleu (FR)","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5.4390","0.0000","0.0000","0.0000","5.4390","1.00","Novices Hurdle","Gordon, Fred","Gordon, C","11","2","6","2m ","4yo+","5446","4",,
"2026-02-13","1.30.","Kelso","4th","Mister R","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","3.5234","0.0000","0.0000","0.0000","3.5234","5.00","Novices Hurdle","McMenamin, Daniel","Richards, N G","11","4","5","2m ","4yo+","5446","4",,
"2026-02-13","1.30.","Kelso","3rd","They Want Me (IRE)","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","3.2026","0.0000","0.0000","0.0000","3.2026","3.33","Novices Hurdle","Gillard, Theo","McCain Jnr, D","11","3","6","2m ","4yo+","5446","4",,
"2026-02-13","1.30.","Kelso","5th","Au Plaisir (FR)","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","3.1118","0.0000","0.0000","0.0000","3.1118","125.00","Novices Hurdle","Corcoran, Rian","Menzies, Rebecca","11","5","5","2m ","4yo+","5446","4",,
"2026-02-13","1.30.","Kelso","8th","Nosy Neighbour (IRE)","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2.5261","0.0000","0.0000","0.0000","2.5261","22.00","Novices Hurdle","Moscrop, Nathan","Menzies, Rebecca","11","8","5","2m ","4yo+","5446","4",,
"2026-02-13","1.30.","Kelso","10th","Big Jon (IRE)","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2.3723","0.0000","0.0000","0.0000","2.3723","200.00","Novices Hurdle","Chapman, Ross","Menzies, Rebecca","11","10","6","2m ","4yo+","5446","4",,
"2026-02-13","1.30.","Kelso","9th","All One Word (IRE)","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.8171","0.0000","0.0000","0.0000","1.8171","80.00","Novices Hurdle","Maggs, William","McCain Jnr, D","11","9","7","2m ","4yo+","5446","4",,
"2026-02-13","1.30.","Kelso","11th","King Kodiak (IRE)","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.8072","0.0000","0.0000","0.0000","1.8072","250.00","Novices Hurdle","Bewley, Jonathon","Bewley, G T","11","11","7","2m ","4yo+","5446","4",,
"2026-02-13","1.30.","Kelso","6th","Ratemenow (IRE)","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.7696","0.0000","0.0000","0.0000","1.7696","66.00","Novices Hurdle","Rabbitt, Conor","Corbett, Mrs Susan","11","6","5","2m ","4yo+","5446","4",,
"2026-02-13","1.30.","Kelso","7th","Ellistrin Bay","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.3751","0.0000","0.0000","0.0000","1.3751","250.00","Novices Hurdle","Hamilton, Jamie","Whillans, D W","11","7","7","2m ","4yo+","5446","4",,
"2026-02-13","1.40.","Chepstow","1st","Bossman Jack","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","7.2649","0.0000","0.0000","0.0000","7.2649","0.25","Novices Hurdle","Skelton, Harry","Skelton, Daniel","14","1","6","2m.5f ","4yo+","5446","4",,
"2026-02-13","1.40.","Chepstow","2nd","Doujadou (FR)","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5.6129","0.0000","0.0000","0.0000","5.6129","5.00","Novices Hurdle","Bowen, Sean P","Curtis, Miss Rebecca","14","2","6","2m.5f ","4yo+","5446","4",,
"2026-02-13","1.40.","Chepstow","11th","Wings Of Arion (IRE)","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","3.0905","0.0000","0.0000","0.0000","3.0905","250.00","Novices Hurdle","Powell, Brendan","Bowen, Mickey","14","11","6","2m.5f ","4yo+","5446","4",,
"2026-02-13","1.40.","Chepstow","12th","One For Rian (IRE)","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","3.0083","0.0000","0.0000","0.0000","3.0083","80.00","Novices Hurdle","OFarrell, C","Mulholland, N P","14","12","6","2m.5f ","4yo+","5446","4",,
"2026-02-13","1.40.","Chepstow","9th","Colby Mayfield (IRE)","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2.4654","0.0000","0.0000","0.0000","2.4654","250.00","Novices Hurdle","Williams, Lorcan","Flint, J L","14","9","6","2m.5f ","4yo+","5446","4",,
"2026-02-13","1.40.","Chepstow","3rd","Emerald Breeze","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2.2643","0.0000","0.0000","0.0000","2.2643","3.50","Novices Hurdle","Bellamy, Tom","Elsworth, D / Hatch, R","14","3","6","2m.5f ","4yo+","5446","4",,
"2026-02-13","1.40.","Chepstow","UR","I Heard A Rumour (IRE)","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2.1796","0.0000","0.0000","0.0000","2.1796","80.00","Novices Hurdle","Todd, C J","Skelton, Daniel","14","0","5","2m.5f ","4yo+","5446","4",,
"2026-02-13","1.40.","Chepstow","6th","Passage Du Maure (FR)","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2.0682","0.0000","0.0000","0.0000","2.0682","200.00","Novices Hurdle","Best, J A","Hawke, N J","14","6","5","2m.5f ","4yo+","5446","4",,
"2026-02-13","1.40.","Chepstow","5th","Roberta Bishop","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.9921","0.0000","0.0000","0.0000","1.9921","250.00","Novices Hurdle","Quinlan, S M","Price, Katy","14","5","6","2m.5f ","4yo+","5446","4",,
"2026-02-13","1.40.","Chepstow","13th","Donald Jump","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.7698","0.0000","0.0000","0.0000","1.7698","66.00","Novices Hurdle","Turner, James","Twiston-Davies, N A","14","13","5","2m.5f ","4yo+","5446","4",,
"2026-02-13","1.40.","Chepstow","7th","Im Wide Awake","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.4514","0.0000","0.0000","0.0000","1.4514","22.00","Novices Hurdle","Houlihan, Sean M","Gardner, Mrs S","14","7","6","2m.5f ","4yo+","5446","4",,
"2026-02-13","1.40.","Chepstow","10th","Roi Du Roume (FR)","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.3305","0.0000","0.0000","0.0000","1.3305","125.00","Novices Hurdle","Fenelon, S","Bowen, Mickey","14","10","6","2m.5f ","4yo+","5446","4",,
"2026-02-13","1.40.","Chepstow","8th","Holeheartedly (IRE)","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.2753","0.0000","0.0000","0.0000","1.2753","150.00","Novices Hurdle","Harrison, Liam","Skelton, Daniel","14","8","5","2m.5f ","4yo+","5446","4",,
"2026-02-13","1.40.","Chepstow","4th","Francky Blue (FR)","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0694","0.0000","0.0000","0.0000","1.0694","28.00","Novices Hurdle","Ring, C V","Williams, Evan","14","4","5","2m.5f ","4yo+","5446","4",,
"2026-02-13","1.50.","Fakenham","1st","Brother Boris","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","3.5271","0.0000","0.0000","0.0000","3.5271","2.75","Handicap Chase","Cannon, Tom J","Wadham, Mrs L","5","1","7","3m5.5f ","5yo+","3697","5",,
"2026-02-13","1.50.","Fakenham","REF","Miss Fedora (IRE)","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","3.5019","0.0000","0.0000","0.0000","3.5019","11.00","Handicap Chase","OBrien, P V","Mullins, J W","5","0","7","3m5.5f ","5yo+","3697","5",,
"2026-02-13","1.50.","Fakenham","UR","Spotty Dog","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2.2175","0.0000","0.0000","0.0000","2.2175","7.00","Handicap Chase","Fox, Megan","Hawker, Michael","5","0","11","3m5.5f ","5yo+","3697","5",,
"2026-02-13","1.50.","Fakenham","UR","Animal (IRE)","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2.0419","0.0000","0.0000","0.0000","2.0419","2.00","Handicap Chase","Ryder, Isabelle","Smith, Miss Suzy","5","0","10","3m5.5f ","5yo+","3697","5",,
"2026-02-13","1.50.","Fakenham","2nd","Edgewell (IRE)","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.8884","0.0000","0.0000","0.0000","1.8884","2.13","Handicap Chase","Quinlan, Jack","Scholfield, Nick","5","2","8","3m5.5f ","5yo+","3697","5",,
