race_date,time,track,placing,horse_name,last,last2,last3,last4,last5,last6,last7,last8,last9,last10,leveller,speed,jockey,trainer,stallion,today,total,odds_numerical,racetype,jockey_name,trainer_name,runners,placing_num,HorseAge,Distance,AgeRestrictions,WinPrizeMoney,UKClass,MajorType,
"2026-02-13","1.20.","Fakenham","1st","Morning Mayhem","77.9400","22.2731","21.5985","6.0018","3.9892","3.7705","2.1056","1.5283","1.0370","1.1835","0.0000","0.0000","0.0000","0.8290","0.0000","1.9165","144.1730","0.67","Handicap Hurdle","Woods, K K","Scholfield, Nick","6","1","5","2m ","4yo+","3697","5",,
"2026-02-13","1.20.","Fakenham","3rd","Character Testing","75.3600","20.3863","10.3793","9.9919","3.6999","4.4225","3.5145","1.6355","1.8657","1.1703","0.0000","0.0000","0.0000","0.2703","0.0000","2.1619","134.8581","4.00","Handicap Hurdle","Cobden, Harry","Walford, Mark","6","3","5","2m ","4yo+","3697","5",,
"2026-02-13","1.20.","Fakenham","2nd","Risk It All (FR)","40.2120","25.4586","10.3598","6.9375","4.1535","4.7705","0.0000","0.0000","0.0000","0.0000","7.2363","0.0000","0.0000","0.7587","0.0000","0.2000","100.0868","4.00","Handicap Hurdle","Quinn, Caoilin","Moore, Gary and Josh","6","2","5","2m ","4yo+","3697","5",,
"2026-02-13","1.20.","Fakenham","5th","Lallier (FR)","44.8277","23.3837","8.5692","9.0678","4.3484","2.3380","1.9891","0.0000","0.0000","0.0000","4.0359","0.0000","0.0000","0.0000","0.0000","0.5000","99.0599","22.00","Handicap Hurdle","Poste, Ben J","Cameron, S","6","5","7","2m ","4yo+","3697","5",,
"2026-02-13","1.20.","Fakenham","4th","Alvesta","40.4092","22.6923","8.9724","9.1410","4.0153","3.2581","3.1203","2.1700","1.6588","1.5856","0.0000","0.0000","0.0000","0.4549","0.0000","1.3572","98.8351","16.00","Handicap Hurdle","Quinlan, Jack","Crawley, Matt","6","4","5","2m ","4yo+","3697","5",,
"2026-02-13","1.20.","Fakenham","6th","Noble Miss","39.7111","15.7446","9.2984","7.8560","5.0000","2.9134","3.4558","0.0000","0.0000","0.0000","4.1838","0.0000","0.0000","0.4646","0.0000","4.3002","92.9280","33.00","Handicap Hurdle","Brogan, Kevin","Humphrey, Mrs S J","6","6","5","2m ","4yo+","3697","5",,
"2026-02-13","1.30.","Kelso","1st","Kakas Cousin (IRE)","84.2730","44.6632","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","64.5088","0.0000","0.0000","1.9638","0.0000","5.0000","200.4088","3.00","Novices Hurdle","ONeill, Jonjo (Jr)","ONeill, Jonjo and AJ","11","1","6","2m ","4yo+","5446","4",,
"2026-02-13","1.30.","Kelso","3rd","They Want Me (IRE)","97.8932","36.1899","8.4003","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","32.8824","0.0000","0.0000","1.0004","0.0000","12.4999","188.8661","3.33","Novices Hurdle","Gillard, Theo","McCain Jnr, D","11","3","6","2m ","4yo+","5446","4",,
"2026-02-13","1.30.","Kelso","2nd","Kocktail Bleu (FR)","93.3127","28.7260","21.8005","9.5494","6.8971","0.0000","0.0000","0.0000","0.0000","0.0000","17.1905","0.0000","0.0000","0.8127","0.0000","4.1000","182.3889","1.00","Novices Hurdle","Gordon, Fred","Gordon, C","11","2","6","2m ","4yo+","5446","4",,
"2026-02-13","1.30.","Kelso","8th","Nosy Neighbour (IRE)","64.7974","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","73.2534","0.0000","0.0000","0.8466","0.0000","3.7000","142.5974","22.00","Novices Hurdle","Moscrop, Nathan","Menzies, Rebecca","11","8","5","2m ","4yo+","5446","4",,
"2026-02-13","1.30.","Kelso","6th","Ratemenow (IRE)","65.9678","22.5721","9.2265","9.6833","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","17.5703","0.0000","0.0000","0.5020","0.0000","1.2000","126.7220","66.00","Novices Hurdle","Rabbitt, Conor","Corbett, Mrs Susan","11","6","5","2m ","4yo+","5446","4",,
"2026-02-13","1.30.","Kelso","9th","All One Word (IRE)","51.9352","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","58.7127","0.0000","0.0000","0.6671","0.0000","0.7000","112.0150","80.00","Novices Hurdle","Maggs, William","McCain Jnr, D","11","9","7","2m ","4yo+","5446","4",,
"2026-02-13","1.30.","Kelso","5th","Au Plaisir (FR)","52.7670","15.5793","15.0464","8.1258","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","16.2909","0.0000","0.0000","0.8466","0.0000","2.2000","110.8560","125.00","Novices Hurdle","Corcoran, Rian","Menzies, Rebecca","11","5","5","2m ","4yo+","5446","4",,
"2026-02-13","1.30.","Kelso","7th","Ellistrin Bay","48.9466","22.1694","11.7470","7.1729","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","15.5863","0.0000","0.0000","0.8215","0.0000","0.7000","107.1438","250.00","Novices Hurdle","Hamilton, Jamie","Whillans, D W","11","7","7","2m ","4yo+","5446","4",,
"2026-02-13","1.30.","Kelso","11th","King Kodiak (IRE)","49.6257","19.3898","12.2368","5.1259","2.6697","0.0000","0.0000","0.0000","0.0000","0.0000","9.2354","0.0000","0.0000","0.3844","0.0000","0.7000","99.3678","250.00","Novices Hurdle","Bewley, Jonathon","Bewley, G T","11","11","7","2m ","4yo+","5446","4",,
"2026-02-13","1.30.","Kelso","10th","Big Jon (IRE)","44.5619","19.8648","11.3435","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","20.8047","0.0000","0.0000","0.8466","0.0000","0.7000","98.1215","200.00","Novices Hurdle","Chapman, Ross","Menzies, Rebecca","11","10","6","2m ","4yo+","5446","4",,
"2026-02-13","1.30.","Kelso","4th","Mister R","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9528","0.0000","0.7000","1.6528","5.00","Novices Hurdle","McMenamin, Daniel","Richards, N G","11","4","5","2m ","4yo+","5446","4",,
"2026-02-13","1.40.","Chepstow","1st","Bossman Jack","86.5763","32.2421","15.1841","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","33.9756","0.0000","0.0000","2.1504","0.0000","5.8335","175.9620","0.25","Novices Hurdle","Skelton, Harry","Skelton, Daniel","14","1","6","2m.5f ","4yo+","5446","4",,
"2026-02-13","1.40.","Chepstow","3rd","Emerald Breeze","86.1312","26.8548","12.5744","6.1483","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","19.1454","0.0000","0.0000","0.0400","0.0000","1.7000","152.5941","3.50","Novices Hurdle","Bellamy, Tom","Elsworth, D / Hatch, R","14","3","6","2m.5f ","4yo+","5446","4",,
"2026-02-13","1.40.","Chepstow","7th","Im Wide Awake","62.2535","30.9379","15.4889","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","29.9409","0.0000","0.0000","0.2626","0.0000","3.7000","142.5838","22.00","Novices Hurdle","Houlihan, Sean M","Gardner, Mrs S","14","7","6","2m.5f ","4yo+","5446","4",,
"2026-02-13","1.40.","Chepstow","4th","Francky Blue (FR)","66.9680","21.9520","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","40.6862","0.0000","0.0000","0.7232","0.0000","0.7000","131.0293","28.00","Novices Hurdle","Ring, C V","Williams, Evan","14","4","5","2m.5f ","4yo+","5446","4",,
"2026-02-13","1.40.","Chepstow","13th","Donald Jump","49.7174","31.7156","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","42.2491","0.0000","0.0000","1.2242","0.0000","1.7000","126.6063","66.00","Novices Hurdle","Turner, James","Twiston-Davies, N A","14","13","5","2m.5f ","4yo+","5446","4",,
"2026-02-13","1.40.","Chepstow","9th","Colby Mayfield (IRE)","52.7232","22.9640","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","36.4696","0.0000","0.0000","0.4146","0.0000","0.7000","113.2715","250.00","Novices Hurdle","Williams, Lorcan","Flint, J L","14","9","6","2m.5f ","4yo+","5446","4",,
"2026-02-13","1.40.","Chepstow","8th","Holeheartedly (IRE)","53.7698","20.9360","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","35.2534","0.0000","0.0000","1.4837","0.0000","0.7000","112.1429","150.00","Novices Hurdle","Harrison, Liam","Skelton, Daniel","14","8","5","2m.5f ","4yo+","5446","4",,
"2026-02-13","1.40.","Chepstow","10th","Roi Du Roume (FR)","44.7797","24.9280","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","35.2116","0.0000","0.0000","0.5169","0.0000","0.7000","106.1361","125.00","Novices Hurdle","Fenelon, S","Bowen, Mickey","14","10","6","2m.5f ","4yo+","5446","4",,
"2026-02-13","1.40.","Chepstow","11th","Wings Of Arion (IRE)","48.5179","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","54.8495","0.0000","0.0000","0.5169","0.0000","0.7000","104.5843","250.00","Novices Hurdle","Powell, Brendan","Bowen, Mickey","14","11","6","2m.5f ","4yo+","5446","4",,
"2026-02-13","1.40.","Chepstow","12th","One For Rian (IRE)","47.3615","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","53.5422","0.0000","0.0000","1.4348","0.0000","0.7000","103.0385","80.00","Novices Hurdle","OFarrell, C","Mulholland, N P","14","12","6","2m.5f ","4yo+","5446","4",,
"2026-02-13","1.40.","Chepstow","5th","Roberta Bishop","49.2818","16.8070","10.3324","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","19.8552","0.0000","0.0000","1.1897","0.0000","1.4000","98.8661","250.00","Novices Hurdle","Quinlan, S M","Price, Katy","14","5","6","2m.5f ","4yo+","5446","4",,
"2026-02-13","1.40.","Chepstow","6th","Passage Du Maure (FR)","33.4287","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","37.7912","0.0000","0.0000","0.6208","0.0000","0.7000","72.5407","200.00","Novices Hurdle","Best, J A","Hawke, N J","14","6","5","2m.5f ","4yo+","5446","4",,
"2026-02-13","1.40.","Chepstow","UR","I Heard A Rumour (IRE)","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.4837","0.0000","1.4000","2.8837","80.00","Novices Hurdle","Todd, C J","Skelton, Daniel","14","0","5","2m.5f ","4yo+","5446","4",,
"2026-02-13","1.40.","Chepstow","2nd","Doujadou (FR)","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.1635","0.0000","0.7000","1.8635","5.00","Novices Hurdle","Bowen, Sean P","Curtis, Miss Rebecca","14","2","6","2m.5f ","4yo+","5446","4",,
"2026-02-13","1.50.","Fakenham","2nd","Edgewell (IRE)","64.9250","23.9707","13.5440","8.8058","4.2816","3.7447","2.1885","1.8767","1.6232","2.4576","0.0000","0.0000","0.0000","0.6290","0.0000","6.1592","134.2060","2.13","Handicap Chase","Quinlan, Jack","Scholfield, Nick","5","2","8","3m5.5f ","5yo+","3697","5",,
"2026-02-13","1.50.","Fakenham","UR","Animal (IRE)","68.0800","16.4170","14.6030","9.6859","3.8500","3.2800","2.3854","2.0098","2.1704","1.9967","0.0000","0.0000","0.0000","0.3538","0.0000","5.5956","130.4276","2.00","Handicap Chase","Ryder, Isabelle","Smith, Miss Suzy","5","0","10","3m5.5f ","5yo+","3697","5",,
"2026-02-13","1.50.","Fakenham","1st","Brother Boris","63.7100","17.9170","11.5637","8.6180","3.4638","4.2364","2.4268","1.3983","1.1438","1.2168","0.0000","0.0000","0.0000","1.1528","0.0000","1.6818","118.5291","2.75","Handicap Chase","Cannon, Tom J","Wadham, Mrs L","5","1","7","3m5.5f ","5yo+","3697","5",,
"2026-02-13","1.50.","Fakenham","REF","Miss Fedora (IRE)","52.4350","15.5629","9.6317","7.3529","3.9938","2.7586","4.8446","1.7310","0.9158","1.8270","0.0000","0.0000","0.0000","0.3564","0.0000","3.0196","104.4292","11.00","Handicap Chase","OBrien, P V","Mullins, J W","5","0","7","3m5.5f ","5yo+","3697","5",,
"2026-02-13","1.50.","Fakenham","UR","Spotty Dog","42.2549","18.5905","8.5057","6.6163","6.7538","3.7651","2.0326","1.8864","0.8077","1.0586","0.0000","0.0000","0.0000","0.1425","0.0000","3.1501","95.5642","7.00","Handicap Chase","Fox, Megan","Hawker, Michael","5","0","11","3m5.5f ","5yo+","3697","5",,
"2026-02-13","2.00.","Kelso","1st","Judicial Deference (IRE)","101.9000","44.8378","20.7627","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","44.1589","0.0000","0.0000","1.4643","0.0000","5.9335","219.0572","1.25","Handicap Hurdle","Smith, Ben","Greenall, O / Guerriero, J","8","1","7","2m6.5f ","4yo+","4753","4",,
"2026-02-13","2.00.","Kelso","5th","Kent De Thaix (FR)","76.2645","44.2702","17.9335","6.8292","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","23.5713","0.0000","0.0000","1.0966","0.0000","1.7500","171.7154","3.00","Handicap Hurdle","Corcoran, Rian","Menzies, Rebecca","8","5","6","2m6.5f ","4yo+","4753","4",,
"2026-02-13","2.00.","Kelso","PU","Noonetellsmenothin (IRE)","77.8861","38.8720","11.7781","9.3560","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","22.1057","0.0000","0.0000","1.7138","0.0000","4.2833","165.9950","8.00","Handicap Hurdle","Macey, Benjamin","ONeill, Jonjo and AJ","8","0","5","2m6.5f ","4yo+","4753","4",,
"2026-02-13","2.00.","Kelso","4th","El Jefe (IRE)","80.3950","23.8320","20.0670","10.4576","3.6185","3.7525","1.9215","1.2262","0.9333","2.6212","0.0000","0.0000","0.0000","0.3204","0.0000","3.3988","152.5439","14.00","Handicap Hurdle","Rabbitt, Conor","Hamilton, A B","8","4","9","2m6.5f ","4yo+","4753","4",,
"2026-02-13","2.00.","Kelso","6th","Grand Voyage (FR)","76.4300","17.4591","10.2538","6.9828","5.6573","4.2460","5.4228","1.9405","1.9428","1.0856","0.0000","0.0000","0.0000","0.3344","0.0000","9.9863","141.7414","9.00","Handicap Hurdle","Thompson, Joshua","Coltherd, W S","8","6","10","2m6.5f ","4yo+","4753","4",,
"2026-02-13","2.00.","Kelso","2nd","Another High Five (IRE)","72.0229","27.5616","9.5184","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","26.5869","0.0000","0.0000","0.5488","0.0000","3.7334","139.9719","7.50","Handicap Hurdle","Doyle, Alan","Russell, Lucinda / Scudamore, M","8","2","6","2m6.5f ","4yo+","4753","4",,
"2026-02-13","2.00.","Kelso","3rd","Milan Park (IRE)","55.0640","31.8368","17.0252","8.8373","6.0543","2.6065","2.4958","0.0000","0.0000","0.0000","5.2596","0.0000","0.0000","0.4300","0.0000","1.9858","131.5954","14.00","Handicap Hurdle","Maggs, William","Grant, C","8","3","7","2m6.5f ","4yo+","4753","4",,
"2026-02-13","2.00.","Kelso","7th","Wolfspear (IRE)","43.9480","29.8174","10.5573","13.0492","6.2380","6.7194","3.5635","2.0725","2.2077","1.5710","0.0000","0.0000","0.0000","0.7373","0.0000","4.2354","124.7166","40.00","Handicap Hurdle","Austin, Edward","Bourke, D F","8","7","10","2m6.5f ","4yo+","4753","4",,
"2026-02-13","2.10.","Chepstow","1st","Aqua Bleu (IRE)","88.1912","39.1755","17.2263","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","37.8844","0.0000","0.0000","1.4193","0.0000","8.3335","192.2302","1.75","Hurdle","Bowen, Sean P","Greatrex, W J","5","1","4","2m.5f ","4yo","5991","4",,
"2026-02-13","2.10.","Chepstow","2nd","Mwabani (FR)","60.5062","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","68.4022","0.0000","0.0000","0.9991","0.0000","1.0000","130.9075","2.75","Hurdle","Gethings, Ciaran","Williams, Mrs Jane","5","2","4","2m.5f ","4yo","5991","4",,
"2026-02-13","2.10.","Chepstow","5th","Dreams Ka (FR)","51.1130","28.9650","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","40.5911","0.0000","0.0000","1.4837","0.0000","3.0000","125.1527","28.00","Hurdle","Todd, C J","Skelton, Daniel","5","5","4","2m.5f ","4yo","5991","4",,
"2026-02-13","2.10.","Chepstow","4th","Maestro Du Mesnil (FR)","51.5499","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","58.2772","0.0000","0.0000","0.4736","0.0000","1.0000","111.3007","10.00","Hurdle","Patrick, Richard","Boultbee-brooks, Clive","5","4","4","2m.5f ","4yo","5991","4",,
"2026-02-13","2.10.","Chepstow","3rd","Merci Mam (FR)","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.4837","0.0000","0.3000","1.7837","1.75","Hurdle","Skelton, Harry","Skelton, Daniel","5","3","4","2m.5f ","4yo","5991","4",,
"2026-02-13","2.20.","Fakenham","2nd","The Boss Bear (IRE)","88.1912","33.1577","17.9110","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","36.2344","0.0000","0.0000","1.4254","0.0000","6.3335","183.2531","8.50","Novices Hurdle","Cannon, Tom J","Moore, Gary and Josh","6","2","6","2m4.5f ","4-7yo","5446","4",,
"2026-02-13","2.20.","Fakenham","3rd","Swingin Safari (IRE)","74.5465","44.9251","13.5123","18.1673","7.2579","6.6172","3.0077","0.0000","0.0000","0.0000","7.5317","0.0000","0.0000","3.4816","0.0000","2.2857","181.3329","2.75","Novices Hurdle","Cobden, Harry","Nicholls, P F","6","3","6","2m4.5f ","4-7yo","5446","4",,
"2026-02-13","2.20.","Fakenham","4th","Ionian (IRE)","86.3794","32.9156","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","56.0731","0.0000","0.0000","1.4169","0.0000","1.6000","178.3850","1.75","Novices Hurdle","Boinville, Nico","Henderson, N J","6","4","5","2m4.5f ","4-7yo","5446","4",,
"2026-02-13","2.20.","Fakenham","1st","Jurys In (IRE)","79.1507","28.5379","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","50.1128","0.0000","0.0000","1.2541","0.0000","1.6000","160.6555","2.25","Novices Hurdle","Hammond, Charlie","Edmunds, Stuart","6","1","6","2m4.5f ","4-7yo","5446","4",,
"2026-02-13","2.20.","Fakenham","5th","No Cure (IRE)","85.3150","25.5354","11.6288","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","29.2606","0.0000","0.0000","0.9705","0.0000","2.3331","155.0434","14.00","Novices Hurdle","Brogan, Kevin","Lawes, T","6","5","5","2m4.5f ","4-7yo","5446","4",,
"2026-02-13","2.20.","Fakenham","PU","Porridge (IRE)","46.0565","14.1192","8.4320","3.4416","2.1300","1.9231","1.9870","1.2148","0.8605","1.0505","0.0000","0.0000","0.0000","0.1921","0.0000","1.3000","82.7073","250.00","Novices Hurdle","Stevenson, J W","Leeson, Tracey","6","0","6","2m4.5f ","4-7yo","5446","4",,
"2026-02-13","2.30.","Kelso","5th","Chase A Fortune","86.9250","40.5990","24.9335","12.4666","4.8729","3.7967","2.6769","2.1503","1.2602","1.5696","0.0000","0.0000","0.0000","0.5454","0.0000","3.6511","185.4470","4.50","Handicap Hurdle","McMenamin, Daniel","Grant, C","9","5","8","2m ","4yo+","4753","4",,
"2026-02-13","2.30.","Kelso","1st","Triple Crown Ted (IRE)","71.0093","38.7906","18.6220","7.5619","5.0136","0.0000","0.0000","0.0000","0.0000","0.0000","15.1505","0.0000","0.0000","0.7488","0.0000","8.9000","165.7967","3.00","Handicap Hurdle","Fox, Derek R","Russell, Lucinda / Scudamore, M","9","1","6","2m ","4yo+","4753","4",,
