race_date,time,track,placing,horse_name,last,last2,last3,last4,last5,last6,last7,last8,last9,last10,leveller,speed,jockey,trainer,stallion,today,total,odds_numerical,racetype,jockey_name,trainer_name,runners,placing_num,HorseAge,Distance,AgeRestrictions,WinPrizeMoney,UKClass,MajorType,
"2026-02-12","1.05.","Taunton","4th","Western Cross (IRE)","83.5843","19.5024","15.9772","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","29.6107","0.0000","0.0000","1.2914","0.0000","1.3334","151.2994","1.50","Maiden Hurdle","Houlihan, Sean M","Hobbs, P J / White, J","9","4","5","2m1f ","4yo+","5446","4",,
"2026-02-12","1.05.","Taunton","2nd","Way Of Stars (IRE)","49.1815","28.0807","16.1140","12.8377","8.8467","6.5983","4.6263","2.7233","1.7512","1.4579","0.0000","0.0000","0.0000","1.1630","0.0000","2.5332","135.9139","5.50","Maiden Hurdle","Tudor, Jack","Pipe, D E","9","2","4","2m1f ","4yo+","5446","4",,
"2026-02-12","1.05.","Taunton","1st","A King Of Magic (FR)","66.3718","24.1163","14.6122","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","27.6836","0.0000","0.0000","2.3329","0.0000","0.0000","135.1167","4.50","Maiden Hurdle","Keighley, Freddie","Nicholls, P F","9","1","5","2m1f ","4yo+","5446","4",,
"2026-02-12","1.05.","Taunton","7th","Circle Of Secrets (FR)","63.6222","25.4166","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","42.2164","0.0000","0.0000","1.1332","0.0000","1.2000","133.5884","4.00","Maiden Hurdle","Broughton, Tom","OBrien, Fergal","9","7","4","2m1f ","4yo+","5446","4",,
"2026-02-12","1.05.","Taunton","3rd","Babyken (FR)","61.6799","21.5800","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","38.5369","0.0000","0.0000","2.3329","0.0000","5.2000","129.3296","3.33","Maiden Hurdle","Cobden, Harry","Nicholls, P F","9","3","4","2m1f ","4yo+","5446","4",,
"2026-02-12","1.05.","Taunton","8th","Corner Forward (IRE)","52.9729","25.7146","10.8890","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","23.8448","0.0000","0.0000","1.3107","0.0000","0.0000","114.7320","200.00","Maiden Hurdle","McLernon, R P","Honeyball, A J","9","8","5","2m1f ","4yo+","5446","4",,
"2026-02-12","1.05.","Taunton","6th","Deauville Lady","46.0981","15.3140","8.4171","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","17.6576","0.0000","0.0000","0.5809","0.0000","0.7000","88.7676","150.00","Maiden Hurdle","Davies, James","Hawke, N J","9","6","5","2m1f ","4yo+","5446","4",,
"2026-02-12","1.05.","Taunton","5th","Louis Des Landes (FR)","33.9559","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","38.3871","0.0000","0.0000","1.4121","0.0000","0.0000","73.7551","150.00","Maiden Hurdle","Powell, Brendan","Tizzard, Joe","9","5","5","2m1f ","4yo+","5446","4",,
"2026-02-12","1.05.","Taunton","9th","Follow The Plan","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.1630","0.0000","0.7000","1.8630","100.00","Maiden Hurdle","Corcoran, Rian","Pipe, D E","9","9","5","2m1f ","4yo+","5446","4",,
"2026-02-12","1.23.","Lingfield","3rd","Rising Force (IRE)","65.7850","33.5250","12.8200","7.2173","5.4861","5.5998","3.8803","1.4887","1.3755","1.7430","0.0000","0.0000","0.0000","0.8161","0.0000","3.4584","143.1953","6.00","Handicap","Vigors, Harry","Holland, Darryll","7","3","5","1m2f ","4yo+","4711","6",,
